"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005206",659.20081345802,0.0647746810042832,0.108536213396729,0.596802477045282,0.550639263968797,0.767363918514137
"ENSG00000005238",703.286795125606,-0.183141268113121,0.109304159095762,-1.67551966574914,0.0938323158873322,0.253706790695215
"ENSG00000005243",1017.28736321138,-0.0976288851729049,0.0926214049098333,-1.05406396359401,0.291853633434759,0.541479099721319
"ENSG00000005249",298.031602932061,0.607377644117306,0.180893205545373,3.35765869307324,0.000786056074308249,0.00544639699695904
"ENSG00000005302",462.126147642249,0.14609058284076,0.125312408566051,1.16581098801367,0.243690873641004,0.484527467436047
"ENSG00000005339",2557.11461763368,-0.10176739771898,0.101758269929938,-1.00008970070981,0.317267099918376,0.567147247757923
"ENSG00000005379",152.234574365394,0.240426190802398,0.189428862315655,1.26921625281033,0.204363945874377,0.434005056303969
"ENSG00000005381",4.50323559058099,0.191582750655114,1.05441601225135,0.181695600625462,0.855821618698047,NA
"ENSG00000005436",257.216416324544,0.148276141348374,0.13394287176276,1.10701032012365,0.26828946643263,0.513465290256195
"ENSG00000005448",232.326486404496,0.304215040695275,0.172059598833901,1.76807944896437,0.0770476225687918,0.220517722364059
"ENSG00000005469",422.112505983788,-0.241895690147683,0.1344519713671,-1.79912341699494,0.0719991601968114,0.210419504398477
"ENSG00000005471",33.6639882396994,-1.12005274549104,0.357469264909124,-3.13328404828252,0.00172862067703058,0.01061235089133
"ENSG00000005483",1697.34334799243,0.0853141876678823,0.0898228306230155,0.949805156173982,0.342211265456968,0.591408904209823
"ENSG00000005486",850.2536737929,-0.111657201882286,0.0985591302489069,-1.13289556837911,0.257258111255796,0.501438505046114
"ENSG00000005513",4.43390657381216,-1.29647068113429,0.989140341771352,-1.31070448386785,0.189957623218371,NA
"ENSG00000005700",1158.19291492422,-0.0553596759080219,0.0976303004081844,-0.567033755673879,0.570691248015363,0.781675377559958
"ENSG00000005801",210.536598426356,-0.303721248726478,0.155061536842993,-1.95871429440307,0.0501462554586497,0.16101565323393
"ENSG00000005810",2420.4681768065,-0.0219557011995813,0.0922242550790805,-0.238068620676357,0.811827872174182,0.92019091224581
"ENSG00000005812",1409.31948532894,0.468871008294744,0.111440777652011,4.20735585459444,2.58376106861875e-05,0.000263113733269529
"ENSG00000005844",0.665312578269441,-1.90058941182303,2.2892036042255,-0.830240441835251,0.406402854061248,NA
"ENSG00000005882",642.279555078437,-0.0673576837993737,0.117046180703086,-0.575479553410134,0.564967014991729,0.77727481078577
"ENSG00000005884",1284.66402414799,0.348576125850572,0.127147646472597,2.74150670909743,0.00611581117651726,0.0307826311357347
"ENSG00000005889",786.83416691451,0.0820412008727086,0.0965205175914906,0.849987162521614,0.39533222353426,0.641856680777431
"ENSG00000005893",5169.76693108098,0.0669860042192022,0.0751790624073779,0.891019415169354,0.372918754535235,0.620462327240594
"ENSG00000005955",1427.9038206891,0.107824747474225,0.101504702960027,1.06226356345958,0.288116050741783,0.537573643410166
"ENSG00000005961",8.38999597244232,-0.265211886032423,0.690590659986265,-0.384036306019108,0.700951538594808,0.863119071398625
"ENSG00000006007",2204.04569096216,0.168919508782818,0.0856233706634895,1.97282012462103,0.0485160594882941,0.157353636343252
"ENSG00000006015",372.381299543716,-0.0418205421378418,0.137923072178435,-0.30321643418541,0.76172492554203,0.89650039268565
"ENSG00000006016",146.243029840321,0.28878534483074,0.221640933176107,1.30294228910001,0.192594464898295,0.418039179901076
"ENSG00000006025",160.284813182945,-0.949124314560468,0.179279597839952,-5.29410109123393,1.19603260372515e-07,1.93363977281495e-06
"ENSG00000006042",3087.24374595311,-0.031829756325143,0.079158122806195,-0.402103475888036,0.687607874798366,0.855303200547615
"ENSG00000006047",0.758866986375946,-1.81444017506822,2.51522987449864,-0.721381450444918,0.470674856170727,NA
"ENSG00000006062",196.878532478252,-0.698323761286338,0.196540025500867,-3.55308675424618,0.000380738879706795,0.00288463806376592
"ENSG00000006114",995.873717984987,-0.513262885638323,0.0957605319534138,-5.35985833796348,8.32872356445957e-08,1.37745452039417e-06
"ENSG00000006118",433.935954113551,-0.502497123496812,0.11953711521454,-4.20369123510261,2.62597092739378e-05,0.000267109784440496
"ENSG00000006125",6741.65389743156,0.0416741929222183,0.104550865250742,0.39860208542772,0.690186424753133,0.857018237356383
"ENSG00000006128",0.663910253975736,0.351118499270129,3.46973703581596,0.101194556142367,0.919396018105294,NA
"ENSG00000006194",552.268975737327,0.101178987483073,0.122739633625607,0.82433835342624,0.409747331873598,0.655967331525544
"ENSG00000006210",9.60940043226282,1.31044687334116,0.668578029051173,1.96005075907282,0.0499898577752568,0.16071422204895
"ENSG00000006282",1369.86568384903,-0.109041050274838,0.0883086300723732,-1.23477230011917,0.216915259178154,0.449578668205181
"ENSG00000006283",62.9602514242751,-1.46690775413144,0.286728907406394,-5.11600929044914,3.12067695920439e-07,4.67555880132588e-06
"ENSG00000006327",558.91809892608,-0.256778459445447,0.210707272152651,-1.21865020045164,0.222976986824424,0.457444749848215
"ENSG00000006432",5.14267439121793,-0.114126967208444,0.835656289507943,-0.136571660671213,0.891369378078385,0.955000001969864
"ENSG00000006451",1095.51669885864,-0.557710989486879,0.117393359605862,-4.75078821629558,2.0262526308386e-06,2.60059841935162e-05
"ENSG00000006453",151.89797816819,-0.208590719901568,0.167098037473916,-1.24831340364562,0.211916307517034,0.443501051112061
"ENSG00000006459",395.717246094476,-0.0077458971654718,0.18655764258671,-0.0415201278171791,0.966881247011098,0.986788109506988
"ENSG00000006468",199.74693010171,-0.263960169992282,0.210268165277404,-1.25535013654608,0.209351682148433,0.440043951092721
"ENSG00000006530",309.169939675899,0.00440900251951287,0.126074978201548,0.0349712733042434,0.972102647438462,0.98903172215355
"ENSG00000006534",1142.48962342155,0.449242922663146,0.117420780246993,3.82592350108871,0.000130282746464596,0.00111474452681119
"ENSG00000006576",1070.42524442213,-0.430190376639615,0.096760701926795,-4.44592037958838,8.75163601232492e-06,9.94172590945546e-05
"ENSG00000006606",4.02532897537531,-0.184317793950889,0.93697377728,-0.196716064440946,0.844049738122778,NA
"ENSG00000006607",877.94200094218,0.597962706479493,0.115865289302015,5.1608442017595,2.45838711850978e-07,3.76158314714838e-06
"ENSG00000006625",194.197432235626,-0.163268153521742,0.160373205732326,-1.0180513183371,0.308653568626656,0.558736685383178
"ENSG00000006634",85.4649973959592,-0.35828944874598,0.208598213537717,-1.71760554738019,0.0858685878049228,0.23847912153963
"ENSG00000006638",65.7531749722519,-0.644347962256636,0.242397026467764,-2.65823377310417,0.00785513847870001,0.0379043608972186
"ENSG00000006652",1074.50656288024,-0.0435828648879497,0.0945580939782242,-0.460910991902887,0.644862465282499,0.829958887081989
"ENSG00000006695",184.225545439981,0.22439963701806,0.166701127475438,1.34611949191,0.178263983432592,0.398222485150349
"ENSG00000006704",281.023644966221,-0.223654301657723,0.152240661664696,-1.46908387819749,0.141810039971703,0.341845168042893
"ENSG00000006712",1101.21213833867,-0.202326953925296,0.101198979521502,-1.99929836132693,0.0455760813743776,0.149912108481684
"ENSG00000006715",2215.88471308054,-0.0629379442459783,0.0861028203457262,-0.730962632736829,0.464801977489536,0.701824853817798
"ENSG00000006740",35.5877443492142,-0.0478803129531015,0.321639103962951,-0.14886346953204,0.881661367060341,0.950747121700923
"ENSG00000006744",923.846609000017,0.164816462107425,0.106541405701978,1.54697097359928,0.121870245103591,0.306244517687225
"ENSG00000006747",1.9072849127083,-0.116513565400468,1.29889678983923,-0.0897019426885251,0.92852407212574,NA
"ENSG00000006756",438.655324301586,-0.00447571866753917,0.131296033688328,-0.0340887576098732,0.972806373403799,0.989389243960324
"ENSG00000006757",148.00765660176,0.016171455813059,0.184177685616089,0.0878035564349945,0.930032811058649,0.97172281977641
"ENSG00000006788",10.2533800835302,3.20685038711799,0.9050780538112,3.54317550139929,0.000395339512555283,0.00297024600789969
"ENSG00000006831",1093.98214371166,0.242215167530244,0.0930096137290972,2.60419496242321,0.00920903551037055,0.0430185319246126
"ENSG00000006837",11.657378739661,-0.742267782409896,0.550069760994444,-1.34940662992997,0.17720639244956,0.396647820094215
"ENSG00000007001",1.7952221831283,-1.78190152664958,1.57790660089051,-1.12928200290432,0.258778890447935,NA
"ENSG00000007038",1.69023585390461,-0.160355958604924,1.67998966127818,-0.0954505627629409,0.923956956096542,NA
"ENSG00000007047",781.530450204528,0.0905055563227759,0.102978001428333,0.878882431853788,0.379465025120732,0.626963229908383
"ENSG00000007062",0.317437892709065,-0.458287589230322,3.51321185434281,-0.130446898231832,0.896212864122946,NA
"ENSG00000007080",649.490133090773,0.240719109162718,0.114340292669055,2.10528680260992,0.0352663502096794,0.123243873698382
"ENSG00000007168",3290.37386167742,0.106980060531704,0.0762732358771758,1.40258977217089,0.160739203481234,0.372462680645238
"ENSG00000007171",1.48106019213459,0.263956386070663,1.78518092481738,0.147859739257334,0.882453462300206,NA
"ENSG00000007174",0.68284653274241,-0.821363817801968,2.28930545681723,-0.358782972956301,0.719757451380742,NA
"ENSG00000007202",4253.63112393954,-0.00646070091674589,0.0878253385956355,-0.0735630630072738,0.94135806292198,0.975503453550593
"ENSG00000007237",427.013218754781,-1.40485059648435,0.190099443923629,-7.39008261933021,1.46737608000369e-13,5.16711647428307e-12
"ENSG00000007255",128.956657198718,0.25898684966552,0.214640463271433,1.2066077649954,0.227583234927309,0.463460019158216
"ENSG00000007312",2.07843634349203,0.849244004607244,1.62462776184662,0.522731437041282,0.601161158110632,NA
"ENSG00000007314",0.779888192278321,-0.789871771069737,2.2180983550111,-0.35610313189461,0.721763331859555,NA
"ENSG00000007341",154.038241290885,0.125188121083537,0.187279315259202,0.668456742861707,0.503842085312562,0.732084502835452
"ENSG00000007372",32.2126979562145,0.305186198474944,0.336944384289077,0.905746505076378,0.365070041442391,0.612958816771635
"ENSG00000007376",251.001804971442,0.108052399038759,0.137641897229765,0.785025498873995,0.432438618458608,0.67569472911985
"ENSG00000007384",1827.5221657786,0.0635142600746507,0.0983550581471016,0.645765060498034,0.518431518753792,0.742057856353294
"ENSG00000007392",669.426352603154,-0.173407379162971,0.102060680791025,-1.69906155650708,0.0893075858609444,0.244894955803388
"ENSG00000007402",17.9101493865711,0.34376822989056,0.521771449499093,0.658848295016106,0.50999319103132,0.73651569686256
"ENSG00000007516",8.15295893729158,0.366267326391774,0.640504654703485,0.571841787100413,0.5674291647092,0.778725221355974
"ENSG00000007520",451.968409198854,0.104237835040405,0.126219202822057,0.825847673807277,0.408890506505883,0.655660002125395
"ENSG00000007541",647.054653224197,0.162623823403695,0.129176473857915,1.25892756278957,0.20805649716585,0.438380399297695
"ENSG00000007545",210.745140862408,0.0933918247346915,0.148626745141075,0.628364865597001,0.529764947739291,0.750489662056568
"ENSG00000007866",1619.47548903829,0.595621264296865,0.0857058633030326,6.94959762777151,3.66329540323737e-12,1.07008664749762e-10
"ENSG00000007923",614.137243210657,0.0323499120007965,0.102546708100843,0.31546514363956,0.752408512264183,0.891827861779969
"ENSG00000007933",858.947187134284,0.245450769941856,0.113303284917169,2.16631644988311,0.0302870135395579,0.109942409043939
"ENSG00000007944",339.643688264593,-0.497639725718294,0.124079689186055,-4.01064613380917,6.05528080227813e-05,0.000563676786115844
"ENSG00000007952",9.80894225185178,0.637310565893459,0.589057524258101,1.08191566977458,0.279290001393771,0.526400365044465
"ENSG00000007968",1.33782134942993,1.90651040061755,1.79371149686037,1.0628857561289,0.287833763257873,NA
"ENSG00000008018",1520.21566072976,0.0434150034178154,0.0839963768078146,0.516867572956746,0.605248605338101,0.804951552228733
"ENSG00000008056",18.0527069639333,0.704468749299589,0.472906273304221,1.48965828762945,0.13631410758655,0.332097335860387
"ENSG00000008083",301.247719397731,0.44153808543628,0.14621961571884,3.01969119030716,0.00253032533559909,0.0147348459834207
"ENSG00000008086",102.483271328295,-0.241137629398916,0.235329310551026,-1.02468166347103,0.305513417804389,0.555911461216723
"ENSG00000008118",5.82700545659315,-0.372649568477938,0.819796944315881,-0.454563256257211,0.649423474145389,0.8324126162195
"ENSG00000008128",22.3078401199844,-0.207255435973209,0.395562135380652,-0.523951656226565,0.600312164893742,0.800543222586339
"ENSG00000008130",1664.47375702091,0.776177922238947,0.124554733658079,6.23162122741692,4.61632554296333e-10,1.05547854917512e-08
"ENSG00000008196",0.55412583715655,0.201516751537451,2.73263088834254,0.073744592581869,0.941213615614249,NA
"ENSG00000008226",5.99640848503114,-0.271771018322675,0.820863941635726,-0.331079250211819,0.740584624557548,0.885100938781119
"ENSG00000008256",3716.57738197619,1.18340129471697,0.10323036766702,11.4636934989339,2.00766500253332e-30,2.73681242845338e-28
"ENSG00000008277",18.0656295809528,-0.281418346458627,0.436737813415998,-0.644364508439239,0.519339093635615,0.742667698551956
"ENSG00000008282",1964.62740873393,0.279886465372228,0.106542543054651,2.62699253601127,0.00861432235700772,0.0408125635839907
"ENSG00000008283",521.101872399896,0.00764750636174306,0.111636755716029,0.0685034808893593,0.945384849238369,0.976760161759027
"ENSG00000008294",2902.43641647337,-0.0311373653767184,0.0789510254133645,-0.394388359285927,0.693294336755174,0.858991826452703
"ENSG00000008300",87.3157793402246,0.263828185236295,0.216743066906725,1.21723932858177,0.223513170672522,0.458283499667429
"ENSG00000008311",721.942089206498,1.09570635471937,0.107933436346801,10.1516860002377,3.25687518111099e-24,3.10075195814345e-22
"ENSG00000008323",7.71779643510705,0.502323813464385,0.669062634004755,0.750787426967287,0.452780597343501,0.692670967833501
"ENSG00000008324",121.814743206551,0.538565112057084,0.214717515978791,2.50824954639603,0.012133094650668,0.0535630287399706
"ENSG00000008382",82.4606191703064,0.0631053480476457,0.214893699303788,0.293658437879259,0.769018916421634,0.899201977870655
"ENSG00000008394",3589.94313911191,0.105493059880663,0.0930744795828976,1.13342626629145,0.257035288915327,0.501396263463924
"ENSG00000008405",268.061536782411,0.0888496777210222,0.160891903278776,0.552232125485351,0.580789326797646,0.78836146807025
"ENSG00000008438",1.72194679779691,2.4679521103109,1.65572724800307,1.49055474764182,0.136078432604962,NA
"ENSG00000008441",10802.2649474509,-0.326406135241015,0.0695421820834544,-4.69364241187183,2.68383001189316e-06,3.36535451108052e-05
"ENSG00000008513",1568.49022726857,-0.595138113641062,0.0970242789129768,-6.13390916488907,8.57454894366888e-10,1.91427337087317e-08
"ENSG00000008516",2.57587993586123,-0.892858090903462,1.19110960450171,-0.749601957308523,0.45349447164267,NA
"ENSG00000008517",182.662530647809,-0.748972353967019,0.19243757458011,-3.8920276125972,9.9409927500698e-05,0.000877714541436486
"ENSG00000008710",5426.4748906373,0.480380015884584,0.129261468471285,3.71634348244543,0.000202126756555048,0.00164722321442551
"ENSG00000008735",17.3522903576922,0.377134273942766,0.476831076476362,0.790917984477176,0.428991852877291,0.672880003545499
"ENSG00000008838",1151.34323611706,-0.0257053917993044,0.0952389266672445,-0.26990425762689,0.787233911587929,0.908750736054133
"ENSG00000008853",558.505610561996,0.547692609756882,0.119557528575452,4.58099641471958,4.62765777963207e-06,5.56246319884433e-05
"ENSG00000008869",708.050590202373,0.0420697191491923,0.0979041886922693,0.42970295460417,0.667411733888936,0.843831277374755
"ENSG00000008952",5081.77180033339,0.1731728239358,0.0806567944375473,2.1470333050477,0.0317906302430633,0.113956258692966
"ENSG00000008988",10815.3578041237,-0.0375291292706946,0.0732442484938364,-0.512383293465734,0.608382781013764,0.807080489646245
"ENSG00000009307",15779.7442149305,0.00918474025228426,0.0779359166012533,0.117849903521075,0.906186587728081,0.961490739995229
"ENSG00000009335",2101.66872676796,0.207645948498636,0.0804523461188788,2.58098064898955,0.00985201040137358,0.0454556602980298
"ENSG00000009413",7584.98097699963,1.09556065315483,0.126065609018664,8.69040067059551,3.61163464759389e-18,1.99962319534783e-16
"ENSG00000009694",4.48406967263446,-0.905774907079029,1.09855922558464,-0.82451167491401,0.409648884854554,NA
"ENSG00000009724",39.2836247335801,-0.399332945687732,0.300790022697245,-1.32761366918634,0.184305766494749,0.407149788246265
"ENSG00000009765",1.04124208369112,3.52975958143251,2.16981273129273,1.62675770610377,0.103788567459676,NA
"ENSG00000009780",174.392845904975,0.566359112078742,0.179937917772479,3.14752509693299,0.00164658970227246,0.0101721449969436
"ENSG00000009790",11.833414576944,-0.219769881830157,0.526989280924067,-0.417029130924246,0.676657100230747,0.848794349333124
"ENSG00000009830",419.188921048647,0.0852947625520975,0.121337429653079,0.702955079862555,0.482083743921065,0.715748391453855
"ENSG00000009844",843.598536089997,-0.055636042119067,0.0988959079396329,-0.562571731006583,0.573726546105747,0.783656880391684
"ENSG00000009950",2.45381787341781,2.08273074119246,1.50451079750016,1.38432422329774,0.16625920009139,NA
"ENSG00000009954",2940.50155475979,-0.0406042110918394,0.0910536109467725,-0.44593740621199,0.655642461005582,0.836592713326794
"ENSG00000010017",1856.34455429236,0.72083674532201,0.124482859678874,5.79065059383707,7.01143005629754e-09,1.37583066993477e-07
"ENSG00000010030",14.6965802388022,-0.846950729359808,0.487850482312076,-1.73608669063079,0.0825485073293577,0.231764368994299
"ENSG00000010072",170.187800198915,-0.0635224333443096,0.159761512040464,-0.39760786270113,0.690919263788026,0.857288734836695
"ENSG00000010165",906.031550770083,-0.0285945854719618,0.103833406596573,-0.275389071872226,0.783017339011421,0.90648919889288
"ENSG00000010219",186.523238144702,-0.239989023249215,0.151668896418302,-1.5823219454787,0.113576093358423,0.29211691225362
"ENSG00000010244",2027.73203574384,0.120498641395654,0.0793851671905826,1.51789869140627,0.129039939914703,0.319475052122339
"ENSG00000010256",1795.21830004503,0.472146054985771,0.0932286317564974,5.0643889767573,4.09712326459875e-07,5.99866851287143e-06
"ENSG00000010270",769.136583289272,0.049183173131138,0.105912159346419,0.464377021813604,0.64237764996865,0.828657497565123
"ENSG00000010278",3881.37270015337,0.569701709223018,0.0963322485416462,5.91392516885688,3.34049695891758e-09,6.87744877331384e-08
"ENSG00000010292",1191.10401364073,0.0292513380539765,0.105991882599096,0.275977153501622,0.782565613911636,0.90637781003643
"ENSG00000010295",1202.57850824106,-0.0735930380380519,0.0982338330482313,-0.749161829019935,0.453759672709835,0.693421310011197
"ENSG00000010310",14.3214814643564,-1.12696200723902,0.50372678946164,-2.23724850616635,0.025270102694101,0.0955675132151436
